date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:06:46	1822/1822	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Nov%202025%2009:09:50%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/image_gallery.js?ver=1.6.8	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/image_gallery8233.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:47	24111/24111	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Nov%202025%2009:09:50%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/masonry.pkgd.min.js?ver=1.6.8	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/masonry.pkgd.min8233.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:47	5600/5600	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Nov%202025%2009:09:50%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/imagesloaded.pkgd.min.js?ver=1.6.8	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/imagesloaded.pkgd.min8233.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:48	4101/4101	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Nov%202025%2009:09:50%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/home_slider.js?ver=1.6.8	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/home_slider8233.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:48	2050/2050	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Nov%202025%2009:09:50%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/back_to_top.js?ver=1.6.8	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/back_to_top8233.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:49	56343/56343	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Nov%202025%2009:09:50%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/glightbox.min.js?ver=1.6.8	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/glightbox.min8233.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:49	1120/1120	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Nov%202025%2009:09:50%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/video_button.js?ver=1.6.8	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/video_button8233.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:50	1830/1830	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Nov%202025%2009:11:40%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/themes/hello-elementor/assets/js/hello-frontend.js?ver=3.4.5	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/themes/hello-elementor/assets/js/hello-frontend4c8b.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:50	40/40	---M--	200	added ('OK')	application/javascript	date:Mon,%2022%20Dec%202025%2014:32:14%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js?ver=3.7.8	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script3621.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:51	137522/137522	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Dec%202025%2014:32:14%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=3.7.8	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts3621.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:51	5677/5677	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Dec%202025%2014:32:13%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.34.0	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/js/webpack.runtime.mine7a7.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:51	85769/85769	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Dec%202025%2014:32:13%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.34.0	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/js/frontend-modules.mine7a7.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:52	21464/21464	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2025%20May%202025%2009:38:20%20GMT	https://gtkit.rometheme.pro/gentleman/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-includes/js/jquery/ui/core.minb37e.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:52	31880/31880	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Dec%202025%2014:32:13%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.34.0	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/js/frontend.mine7a7.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:52	9702/9702	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Dec%202025%2014:32:14%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/js/odometer.min.js?ver=3.7.8	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/js/odometer.min3621.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:53	681/681	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Dec%202025%2014:32:14%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.7.8	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min3621.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:53	20607/20607	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2022%20Dec%202025%2014:32:14%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.7.8	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor3621.js	(from https://gtkit.rometheme.pro/gentleman/)
06:06:54	35818/35818	---M-Z	200	added ('OK')	text/css	date:Thu,%2027%20Nov%202025%2009:09:49%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicon-regular.css	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicon-regular.css	(from https://gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicons.css?ver=1.6.8)
06:06:55	32990/32990	---M-Z	200	added ('OK')	text/css	date:Thu,%2027%20Nov%202025%2009:09:49%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicon-thin.css	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicon-thin.css	(from https://gtkit.rometheme.pro/gentleman/wp-content/plugins/rometheme-for-elementor/assets/css/rtmicons.css?ver=1.6.8)
06:06:56	104212/104212	---M--	200	added ('OK')	font/woff2	date:Mon,%2022%20Dec%202025%2014:32:13%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.45.0	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsaa8e.woff2	(from https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.45.0)
06:06:56	233436/233436	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2022%20Dec%202025%2014:32:13%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.45.0	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsaa8e.eot	(from https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.45.0)
06:06:58	128300/128300	---M--	200	added ('OK')	font/woff	date:Mon,%2022%20Dec%202025%2014:32:13%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.45.0	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsaa8e.woff	(from https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.45.0)
06:06:58	357410/357410	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Dec%202025%2014:32:13%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.45.0	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsaa8e.svg	(from https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.45.0)
06:06:58	233276/233276	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2022%20Dec%202025%2014:32:13%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.45.0	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsaa8e.ttf	(from https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.45.0)
06:06:59	32783/32783	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Apr%202023%2008:16:30%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/BG-3.png	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/BG-3.png	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/css/post-224.css?ver=1683618699)
06:07:00	142020/142020	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Apr%202023%2008:14:41%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/BG-2.png	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/BG-2.png	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/css/post-224.css?ver=1683618699)
06:07:00	54143/54143	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Apr%202023%2008:38:54%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/BG-5.png	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/BG-5.png	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/css/post-224.css?ver=1683618699)
06:07:00	300891/300891	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Apr%202023%2007:38:42%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/shaving-accessories-and-tools-in-barber-shop-VSFV5XH.jpg	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/shaving-accessories-and-tools-in-barber-shop-VSFV5XH.jpg	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/css/post-224.css?ver=1683618699)
06:07:01	38992/38992	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Apr%202023%2017:00:55%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/BG-9.png	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/BG-9.png	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/css/post-224.css?ver=1683618699)
06:07:02	60501/60501	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Apr%202023%2008:34:05%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/BG-4.png	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/BG-4.png	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/css/post-224.css?ver=1683618699)
06:07:02	53908/53908	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Apr%202023%2016:59:23%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/BG-8.png	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/BG-8.png	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/css/post-224.css?ver=1683618699)
06:07:02	306928/306928	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Apr%202023%2007:55:56%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/vintage-chairs-in-barbershop-PNX3R5Z.jpg	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/vintage-chairs-in-barbershop-PNX3R5Z.jpg	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/css/post-224.css?ver=1683618699)
06:07:02	303806/303806	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Apr%202023%2008:43:30%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/tattooed-barber-trimming-bearded-man-with-shaving-SGQDLF4.jpg	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/2023/03/tattooed-barber-trimming-bearded-man-with-shaving-SGQDLF4.jpg	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/css/post-224.css?ver=1683618699)
06:07:02	201/201	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Dec%202025%2014:32:14%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.8)
06:07:03	160/160	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Dec%202025%2014:32:14%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.8)
06:07:03	158/158	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Dec%202025%2014:32:14%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.8)
06:07:03	148/148	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Dec%202025%2014:32:14%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.8)
06:07:04	257/257	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2022%20Dec%202025%2014:32:14%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://gtkit.rometheme.pro/gentleman/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.7.8)
06:07:05	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2003:07:23%20GMT	http://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/mavenpro-7au9p_aqnywwaxw2wk3gwmqiafg.woff2	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/mavenpro-7au9p_aqnywwaxw2wk3gwmqiafg.b3.delayed	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/css/mavenpro.css?ver=1748949515)
06:07:05	7544/7544	---M--	200	added ('OK')	font/woff2	date:Tue,%2003%20Jun%202025%2011:18:35%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/mavenpro-7au9p_aqnywwaxw2wk3gwmqiafg.woff2	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/mavenpro-7au9p_aqnywwaxw2wk3gwmqiafg.woff2	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/css/mavenpro.css?ver=1748949515)
06:07:05	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2003:07:24%20GMT	http://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/mavenpro-7au9p_aqnywwaxw2wk3gw2qiafg.woff2	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/mavenpro-7au9p_aqnywwaxw2wk3gw2qiafg.woff2	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/css/mavenpro.css?ver=1748949515)
06:07:06	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2003:07:24%20GMT	http://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/mavenpro-7au9p_aqnywwaxw2wk3gzwqi.woff2	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/mavenpro-7au9p_aqnywwaxw2wk3gzwqi.woff2	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/css/mavenpro.css?ver=1748949515)
06:07:06	19412/19412	---M--	200	added ('OK')	font/woff2	date:Tue,%2003%20Jun%202025%2011:18:35%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/mavenpro-7au9p_aqnywwaxw2wk3gw2qiafg.woff2	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/mavenpro-7au9p_aqnywwaxw2wk3gw2qiafg.woff2	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/css/mavenpro.css?ver=1748949515)
06:07:07	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2003:07:25%20GMT	http://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli4fl2lo6n9f8handea4hvkmpy5.woff2	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli4fl2lo6n9f8handea4hvkmpy5.woff2	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/css/rosarivo.css?ver=1748949515)
06:07:07	20140/20140	---M--	200	added ('OK')	font/woff2	date:Tue,%2003%20Jun%202025%2011:18:35%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/mavenpro-7au9p_aqnywwaxw2wk3gzwqi.woff2	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/mavenpro-7au9p_aqnywwaxw2wk3gzwqi.woff2	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/css/mavenpro.css?ver=1748949515)
06:07:07	2596/2596	---M--	200	added ('OK')	font/woff2	date:Tue,%2003%20Jun%202025%2011:18:35%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli4fl2lo6n9f8handea4hvkmpy5.woff2	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli4fl2lo6n9f8handea4hvkmpy5.woff2	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/css/rosarivo.css?ver=1748949515)
06:07:07	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2003:07:26%20GMT	http://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli4fl2lo6n9f8handea4htkma.woff2	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli4fl2lo6n9f8handea4htkma.woff2	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/css/rosarivo.css?ver=1748949515)
06:07:08	13984/13984	---M--	200	added ('OK')	font/woff2	date:Tue,%2003%20Jun%202025%2011:18:35%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli4fl2lo6n9f8handea4htkma.woff2	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli4fl2lo6n9f8handea4htkma.woff2	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/css/rosarivo.css?ver=1748949515)
06:07:08	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2003:07:26%20GMT	http://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli-fl2lo6n9f8handel0hl8na.woff2	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli-fl2lo6n9f8handel0hl8na.woff2	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/css/rosarivo.css?ver=1748949515)
06:07:09	2660/2660	---M--	200	added ('OK')	font/woff2	date:Tue,%2003%20Jun%202025%2011:18:35%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli-fl2lo6n9f8handel0hl8na.woff2	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli-fl2lo6n9f8handel0hl8na.woff2	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/css/rosarivo.css?ver=1748949515)
06:07:09	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2006%20Feb%202026%2003:07:27%20GMT	http://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli-fl2lo6n9f8handef0hk.woff2	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli-fl2lo6n9f8handef0hk.woff2	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/css/rosarivo.css?ver=1748949515)
06:07:10	14724/14724	---M--	200	added ('OK')	font/woff2	date:Tue,%2003%20Jun%202025%2011:18:35%20GMT	https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli-fl2lo6n9f8handef0hk.woff2	C:/Users/PC/Downloads/Barber%204%20all%20website/gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/fonts/rosarivo-pli-fl2lo6n9f8handef0hk.woff2	(from https://gtkit.rometheme.pro/gentleman/wp-content/uploads/sites/21/elementor/google-fonts/css/rosarivo.css?ver=1748949515)
